scorer,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000,DLC_resnet50_Resident_Intruder_AOB_MiniscopeJul11shuffle1_100000
89,,,0.0,374.123,798.597,1.0,363.265,741.027,0.5889999866485596,370.775,771.187,1.0,412.282,765.109,0.9950000047683716,466.509,747.244,0.9739999771118164,509.92,713.207,0.9950000047683716,538.902,671.87,1.0,558.567,649.7,1.0,605.265,609.527,1.0,636.297,550.787,0.9990000128746033,634.911,475.976,0.996999979019165,633.215,825.068,1.0,573.314,815.245,1.0,576.523,873.94,1.0,556.24,843.34,0.9980000257492065,507.696,844.537,0.9959999918937683,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,316.928,787.086,0.42899999022483826,328.019,713.338,1.0
90,,,0.0,374.32,799.612,1.0,355.357,747.665,0.23899999260902405,363.89,771.266,0.9950000047683716,412.189,764.714,0.9789999723434448,466.221,754.182,0.996999979019165,510.984,714.369,0.9950000047683716,539.019,673.532,1.0,557.357,649.066,1.0,605.272,605.117,0.996999979019165,634.804,547.755,0.9990000128746033,628.821,475.82,0.9940000176429749,639.838,825.427,1.0,580.46,815.491,1.0,582.271,876.569,1.0,558.657,851.038,1.0,514.544,848.023,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,258.236,748.753,0.9959999918937683,331.773,731.026,0.20499999821186066,316.88,717.11,1.0
91,,,0.0,376.145,799.565,1.0,354.338,747.276,0.4580000042915344,364.114,772.713,0.996999979019165,411.275,764.734,0.9729999899864197,467.072,755.084,0.9079999923706055,514.605,713.328,0.996999979019165,538.731,672.317,1.0,556.465,648.862,1.0,605.607,605.727,0.9990000128746033,630.892,548.3,0.9980000257492065,628.43,468.319,0.9950000047683716,643.568,814.218,1.0,581.942,814.933,1.0,589.485,872.983,1.0,565.057,848.922,1.0,518.855,844.806,0.9990000128746033,452.743,860.598,0.9919999837875366,,,0.0,,,0.0,,,0.0,,,0.0,251.956,755.956,0.3479999899864197,258.97,755.348,0.7710000276565552,307.464,764.26,0.746999979019165,316.308,719.605,1.0
92,,,0.0,376.509,798.417,1.0,355.03,747.547,0.11299999803304672,363.821,771.087,0.9990000128746033,411.826,764.194,0.9909999966621399,466.2,754.862,0.9980000257492065,509.47,724.707,1.0,538.095,674.931,1.0,556.891,649.216,1.0,604.98,610.835,0.9990000128746033,627.051,555.075,0.9950000047683716,628.759,475.851,0.9860000014305115,637.208,799.591,1.0,577.737,814.197,1.0,591.166,869.408,1.0,572.363,844.415,1.0,531.168,853.087,0.9940000176429749,468.218,858.95,0.824999988079071,,,0.0,,,0.0,,,0.0,,,0.0,250.844,756.626,0.2809999883174896,253.194,748.727,0.9129999876022339,308.054,764.533,0.902999997138977,316.098,718.67,1.0
93,,,0.0,379.564,796.246,1.0,355.216,747.492,0.3109999895095825,370.819,770.355,0.9980000257492065,412.361,764.07,0.984000027179718,467.493,756.248,0.9909999966621399,516.524,715.778,0.9950000047683716,539.162,672.71,1.0,559.534,649.035,1.0,605.432,610.142,0.9990000128746033,637.693,531.839,0.9620000123977661,630.133,476.118,0.9950000047683716,643.424,796.669,1.0,581.994,808.333,1.0,597.94,864.177,1.0,572.198,841.101,1.0,525.922,843.901,0.9810000061988831,461.126,859.284,0.9869999885559082,408.847,873.826,0.9760000109672546,,,0.0,,,0.0,,,0.0,252.178,755.767,0.10300000011920929,259.693,755.89,0.49000000953674316,308.207,764.196,0.7059999704360962,315.132,717.889,1.0
94,,,0.0,380.036,795.816,1.0,353.501,741.804,0.9879999756813049,374.904,769.848,0.9990000128746033,417.157,765.709,0.9990000128746033,467.955,754.289,0.9959999918937683,515.598,716.529,0.9959999918937683,541.991,672.6,1.0,562.224,649.762,1.0,609.383,605.99,0.9990000128746033,637.247,546.611,0.9990000128746033,635.336,483.116,0.9850000143051147,641.196,790.898,1.0,581.676,806.792,1.0,600.127,865.108,1.0,575.838,842.006,1.0,532.549,851.192,0.9869999885559082,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,283.005,803.972,0.32199999690055847,268.464,651.871,0.36500000953674316,316.99,774.131,0.9490000009536743,314.564,718.775,1.0
95,347.482,852.313,0.5210000276565552,379.497,795.437,1.0,355.237,741.489,0.8920000195503235,373.61,769.387,0.9980000257492065,412.821,764.214,0.9990000128746033,466.246,755.98,0.9890000224113464,515.634,715.866,0.9959999918937683,542.193,672.049,1.0,563.995,650.912,1.0,612.31,604.786,0.9980000257492065,637.108,554.83,0.9929999709129333,627.931,427.489,0.9769999980926514,637.652,785.46,1.0,580.073,801.243,1.0,602.847,856.021,1.0,574.023,837.139,1.0,532.837,844.706,0.9959999918937683,476.681,851.488,0.968999981880188,421.611,874.432,0.8309999704360962,,,0.0,,,0.0,,,0.0,284.134,803.784,0.2849999964237213,579.833,27.889,0.531000018119812,317.305,774.104,0.8339999914169312,314.362,718.781,1.0
96,347.73,852.365,0.5590000152587891,379.505,796.452,1.0,354.663,741.441,0.9490000009536743,374.077,769.185,0.9959999918937683,412.906,762.966,0.996999979019165,476.36,755.601,0.9010000228881836,518.204,714.347,0.9940000176429749,540.933,670.33,1.0,561.169,650.477,1.0,605.38,611.159,0.9990000128746033,636.383,554.627,0.9869999885559082,635.503,488.174,0.9929999709129333,638.93,777.928,1.0,579.827,799.238,1.0,604.681,855.838,1.0,574.861,834.995,1.0,531.205,844.514,1.0,481.805,849.039,0.9990000128746033,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,259.257,739.982,0.6069999933242798,317.978,772.231,0.42899999022483826,313.863,717.134,1.0
97,347.559,852.606,0.8500000238418579,379.153,796.355,1.0,355.758,741.944,0.9169999957084656,377.161,767.442,0.9919999837875366,419.277,764.713,0.9990000128746033,467.817,756.137,0.9940000176429749,516.895,717.329,0.9940000176429749,541.495,670.746,1.0,560.932,650.388,1.0,606.022,605.541,0.996999979019165,637.76,548.43,0.9810000061988831,635.147,482.773,0.9990000128746033,637.064,777.511,1.0,579.741,798.25,1.0,606.588,853.146,1.0,575.877,830.794,1.0,532.896,844.056,0.996999979019165,483.676,844.37,0.9789999723434448,435.199,874.373,0.7250000238418579,,,0.0,,,0.0,,,0.0,284.086,804.195,0.3959999978542328,260.028,748.021,0.3440000116825104,317.676,763.429,0.4269999861717224,313.878,716.482,1.0
98,347.846,852.271,0.8799999952316284,379.793,795.236,1.0,355.984,747.126,0.9950000047683716,377.537,765.078,0.9990000128746033,419.881,764.708,1.0,468.642,755.612,0.9919999837875366,515.276,716.138,0.9929999709129333,541.701,671.775,1.0,559.956,649.846,1.0,605.489,604.97,0.9940000176429749,637.556,547.686,0.9990000128746033,635.338,476.041,0.9990000128746033,639.16,773.937,1.0,581.444,795.687,1.0,607.693,851.034,1.0,581.034,829.121,1.0,538.902,844.697,0.9850000143051147,485.335,849.657,0.9929999709129333,,,0.0,,,0.0,,,0.0,307.445,852.228,0.9909999966621399,,,0.0,579.369,27.56,0.722000002861023,318.0,773.782,0.7160000205039978,314.002,716.068,1.0
99,348.311,862.238,0.7870000004768372,381.081,793.372,1.0,356.219,742.659,0.9829999804496765,378.18,763.536,0.996999979019165,421.588,763.722,0.9980000257492065,478.556,746.613,0.9549999833106995,515.926,714.722,0.9950000047683716,543.611,668.843,1.0,561.922,649.609,1.0,605.238,610.07,1.0,636.459,549.742,0.9959999918937683,620.139,419.792,0.9929999709129333,635.436,769.538,1.0,580.147,792.473,1.0,606.928,846.226,1.0,578.3,826.148,1.0,533.767,844.37,0.9980000257492065,483.288,849.884,0.9980000257492065,,,0.0,,,0.0,,,0.0,307.84,854.017,0.9940000176429749,,,0.0,,,0.0,332.34,730.661,0.15399999916553497,313.701,714.839,1.0
100,355.509,860.592,0.9850000143051147,348.557,876.417,0.17399999499320984,356.46,742.522,0.902999997138977,,,0.0,435.643,868.419,0.10000000149011612,479.656,755.418,0.871999979019165,517.725,714.64,0.9940000176429749,543.313,671.598,1.0,562.853,650.339,1.0,610.363,605.287,0.9990000128746033,637.644,549.978,0.9959999918937683,627.643,427.037,0.9700000286102295,633.618,769.617,1.0,381.596,789.375,1.0,607.556,849.276,1.0,576.471,825.435,1.0,532.198,837.759,0.9990000128746033,482.205,850.738,0.9829999804496765,,,0.0,,,0.0,,,0.0,315.529,858.913,0.8949999809265137,,,0.0,573.294,27.556,0.878000020980835,333.068,731.549,0.13699999451637268,313.912,713.02,1.0
101,354.806,861.772,0.9980000257492065,382.36,787.587,1.0,355.978,740.95,0.28600001335144043,388.215,763.599,0.972000002861023,435.437,763.814,0.9549999833106995,481.982,851.708,0.9980000257492065,518.585,713.846,0.9950000047683716,544.271,672.223,1.0,564.432,649.734,1.0,612.702,604.576,0.9959999918937683,638.175,548.859,0.9950000047683716,635.937,483.957,0.9750000238418579,632.137,766.758,1.0,576.993,792.198,1.0,606.643,847.485,1.0,576.898,824.11,1.0,534.032,843.632,0.996999979019165,,,0.0,,,0.0,,,0.0,,,0.0,306.955,858.422,0.9879999756813049,,,0.0,579.691,27.58,0.8180000185966492,308.97,764.003,0.20399999618530273,314.081,712.778,1.0
102,354.671,852.72,0.9959999918937683,382.221,787.872,1.0,356.367,741.107,0.8569999933242798,,,0.0,,,0.0,480.608,745.852,0.8059999942779541,518.836,714.872,0.996999979019165,545.846,673.471,1.0,567.137,648.929,1.0,621.936,594.76,0.996999979019165,637.291,498.458,0.9919999837875366,620.507,427.1,0.9879999756813049,629.379,765.966,1.0,578.916,790.423,1.0,607.075,846.16,1.0,577.409,822.994,1.0,533.324,837.139,0.9990000128746033,492.151,851.257,0.9950000047683716,441.69,874.029,0.9279999732971191,397.635,881.138,0.9980000257492065,359.101,888.109,0.9990000128746033,306.322,859.188,0.8690000176429749,251.355,747.518,0.12200000137090683,252.578,747.934,0.6549999713897705,317.886,763.036,0.12399999797344208,313.757,713.022,1.0
103,355.763,851.139,0.9940000176429749,382.743,785.823,1.0,356.523,741.103,0.4620000123977661,388.015,763.152,0.9700000286102295,436.703,764.545,0.9810000061988831,480.499,747.137,0.8199999928474426,519.003,714.77,0.996999979019165,545.291,671.143,1.0,566.934,651.473,1.0,614.447,597.914,0.9990000128746033,639.439,491.17,0.9909999966621399,626.586,427.311,0.9950000047683716,632.827,762.001,1.0,578.529,788.848,1.0,606.613,843.428,1.0,579.633,824.687,1.0,537.944,836.02,0.9980000257492065,492.418,848.367,0.9980000257492065,451.529,869.161,0.996999979019165,,,0.0,359.751,889.645,1.0,304.607,859.524,0.9900000095367432,,,0.0,573.359,27.452,0.9340000152587891,319.451,772.914,0.652999997138977,313.726,711.806,1.0
104,363.635,851.054,0.9980000257492065,383.959,782.62,1.0,356.588,741.256,0.4650000035762787,379.397,762.698,0.8389999866485596,437.052,763.772,0.7730000019073486,482.714,747.64,0.7680000066757202,517.482,717.044,0.996999979019165,546.18,672.91,1.0,564.879,651.124,1.0,614.064,598.412,1.0,639.082,490.63,0.9959999918937683,620.207,421.143,0.9679999947547913,633.82,761.359,1.0,580.373,788.255,1.0,606.683,843.234,1.0,579.232,823.928,1.0,537.732,837.386,0.996999979019165,491.006,851.719,0.9940000176429749,451.243,868.361,0.9779999852180481,397.379,876.186,0.996999979019165,360.31,888.681,0.9990000128746033,306.653,859.412,0.9660000205039978,,,0.0,572.983,27.387,0.8560000061988831,318.733,772.257,0.9409999847412109,313.791,711.219,1.0
105,364.191,851.979,0.9929999709129333,384.174,782.545,1.0,356.763,741.148,0.42100000381469727,387.797,755.65,0.859000027179718,,,0.0,492.763,850.842,0.9860000014305115,519.384,715.834,0.9990000128746033,546.13,673.209,1.0,567.251,651.957,1.0,616.428,596.701,1.0,638.583,540.341,0.9959999918937683,620.992,427.787,0.9950000047683716,637.892,765.056,1.0,584.116,786.995,1.0,607.104,840.459,1.0,582.189,822.758,1.0,538.791,835.818,0.9980000257492065,,,0.0,441.58,868.971,0.9819999933242798,,,0.0,359.439,888.678,1.0,309.578,866.621,0.996999979019165,,,0.0,252.29,748.008,0.27000001072883606,319.006,772.85,0.8949999809265137,313.885,710.293,1.0
106,364.782,849.928,0.9929999709129333,384.551,782.382,1.0,356.705,741.029,0.4749999940395355,387.781,755.653,0.753000020980835,437.295,764.915,0.9919999837875366,480.664,745.991,0.9670000076293945,515.763,717.184,0.9990000128746033,547.588,674.616,1.0,569.319,651.015,1.0,621.377,595.309,1.0,638.863,540.627,0.9980000257492065,627.016,421.154,0.9860000014305115,649.828,768.022,1.0,584.796,782.467,1.0,608.688,839.769,1.0,583.833,821.43,1.0,541.408,835.283,0.9990000128746033,498.389,844.519,0.9959999918937683,452.587,867.929,0.9909999966621399,404.301,875.929,0.9990000128746033,360.932,890.042,1.0,307.091,859.416,0.9959999918937683,,,0.0,,,0.0,318.137,772.176,0.925000011920929,313.894,709.901,1.0
107,363.64,847.058,0.9990000128746033,384.824,783.108,1.0,356.774,740.715,0.7080000042915344,,,0.0,,,0.0,482.284,744.591,0.8539999723434448,520.684,715.366,0.9980000257492065,548.962,673.78,1.0,567.813,650.64,1.0,622.003,595.659,0.9990000128746033,639.213,498.994,0.9940000176429749,627.236,427.863,0.9990000128746033,656.963,766.581,1.0,591.43,783.092,1.0,612.21,841.42,1.0,585.056,818.124,1.0,546.865,835.372,0.9990000128746033,499.186,851.402,0.996999979019165,,,0.0,,,0.0,,,0.0,304.93,860.192,0.9980000257492065,,,0.0,572.41,27.541,0.31299999356269836,318.599,771.217,0.8999999761581421,313.433,711.258,1.0
108,364.862,850.027,0.9940000176429749,387.837,783.9,1.0,356.2,739.162,0.9670000076293945,379.305,762.17,0.9330000281333923,,,0.0,479.615,745.951,0.9929999709129333,517.596,715.929,1.0,548.817,674.723,1.0,567.982,648.385,1.0,621.985,593.135,0.9990000128746033,639.897,547.214,0.9819999933242798,636.288,485.461,0.9950000047683716,663.186,770.407,1.0,591.349,782.79,1.0,617.384,839.087,1.0,586.049,817.666,1.0,546.605,834.117,1.0,498.812,843.53,0.9990000128746033,,,0.0,,,0.0,,,0.0,306.427,869.132,0.9980000257492065,,,0.0,572.364,27.69,0.257999986410141,321.917,772.888,0.9990000128746033,311.978,712.915,1.0
109,362.803,845.49,0.9990000128746033,387.047,786.563,1.0,354.601,732.153,0.8769999742507935,379.472,761.352,0.9909999966621399,,,0.0,478.028,745.014,0.9639999866485596,466.826,866.178,1.0,548.803,669.051,1.0,567.69,645.874,1.0,621.626,594.334,0.9990000128746033,638.936,540.89,0.9990000128746033,635.604,477.329,0.9959999918937683,664.799,774.748,1.0,594.295,782.122,1.0,618.259,838.745,1.0,587.324,815.996,1.0,549.676,834.664,1.0,508.672,847.918,1.0,,,0.0,,,0.0,,,0.0,316.109,876.38,0.9810000061988831,293.708,860.831,0.7680000066757202,259.68,747.51,0.800000011920929,323.856,774.965,0.9990000128746033,312.271,717.38,0.9990000128746033
110,362.988,838.606,0.9990000128746033,386.343,790.392,1.0,356.276,740.714,0.30399999022483826,,,0.0,,,0.0,469.42,741.689,0.9990000128746033,466.169,859.673,1.0,549.236,667.108,1.0,568.783,641.133,1.0,621.439,590.818,1.0,636.648,488.825,0.9959999918937683,620.039,420.815,0.996999979019165,668.042,778.241,1.0,601.803,777.48,1.0,619.249,838.936,1.0,586.61,815.827,1.0,546.605,834.484,1.0,508.162,843.829,1.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,252.435,747.899,0.257999986410141,332.499,788.017,0.34200000762939453,311.335,724.651,1.0
111,371.855,828.218,0.15199999511241913,385.462,791.877,1.0,355.465,731.625,0.4909999966621399,,,0.0,,,0.0,477.438,738.835,0.9990000128746033,515.296,709.387,1.0,548.215,665.978,1.0,568.051,638.641,1.0,616.299,595.733,1.0,638.174,540.775,0.996999979019165,635.267,477.133,0.996999979019165,672.218,778.919,1.0,602.897,777.178,1.0,623.374,839.549,1.0,590.531,814.02,1.0,554.573,833.565,1.0,509.995,843.431,1.0,,,0.0,,,0.0,,,0.0,,,0.0,293.262,867.704,0.9620000123977661,253.233,740.432,0.9959999918937683,,,,313.096,732.596,1.0
112,,,0.0,385.66,789.738,1.0,363.651,726.582,0.4970000088214874,393.989,759.809,0.9990000128746033,435.34,755.922,1.0,477.872,740.432,0.9990000128746033,514.987,710.936,1.0,547.462,665.442,1.0,567.254,640.904,1.0,620.787,589.35,1.0,640.105,539.355,0.9990000128746033,635.33,476.728,0.996999979019165,680.981,776.331,1.0,603.852,775.553,1.0,623.117,834.141,1.0,593.607,813.703,1.0,556.132,829.462,0.9980000257492065,511.503,842.428,0.9990000128746033,470.086,865.935,0.9990000128746033,,,0.0,,,0.0,346.84,908.102,0.9079999923706055,293.164,874.369,0.9589999914169312,261.418,802.832,0.8379999995231628,348.465,731.454,0.9309999942779541,312.067,744.622,1.0
113,,,0.0,386.579,790.045,1.0,373.143,724.773,0.8830000162124634,396.108,753.336,1.0,436.567,755.179,1.0,477.968,740.131,1.0,516.446,707.792,1.0,547.913,663.426,1.0,567.476,640.193,1.0,617.259,589.867,1.0,638.15,538.329,0.9980000257492065,620.965,419.133,0.9980000257492065,680.92,775.554,1.0,603.78,775.304,1.0,624.158,832.183,1.0,596.428,812.7,1.0,556.577,835.566,0.9950000047683716,517.218,843.99,0.996999979019165,473.438,859.253,0.9980000257492065,436.493,875.941,1.0,396.913,897.332,1.0,346.599,908.511,0.9459999799728394,305.693,883.098,0.8970000147819519,260.599,795.9,0.453000009059906,348.963,731.928,1.0,313.466,752.906,1.0
114,,,0.0,386.437,792.531,1.0,379.959,723.644,1.0,396.046,754.352,1.0,437.8,752.843,1.0,479.934,737.274,1.0,521.561,705.157,1.0,549.755,663.384,1.0,569.545,641.948,1.0,616.875,594.891,1.0,640.501,540.582,1.0,620.324,418.589,0.9779999852180481,680.967,775.291,1.0,604.08,776.045,1.0,627.135,832.362,1.0,600.63,810.807,1.0,557.893,828.18,0.9980000257492065,519.059,842.061,1.0,475.61,860.643,0.9990000128746033,440.676,875.736,0.9990000128746033,,,0.0,356.971,914.274,0.9779999852180481,306.694,884.654,0.8989999890327454,268.048,803.974,0.8370000123977661,352.349,726.965,1.0,315.899,759.077,1.0
115,,,0.0,396.375,793.759,1.0,381.822,721.707,1.0,408.847,752.704,1.0,446.229,747.844,1.0,484.443,730.595,1.0,525.339,698.608,1.0,552.379,664.254,1.0,573.343,641.266,1.0,621.979,589.665,1.0,641.848,540.327,0.996999979019165,635.998,476.99,0.9959999918937683,684.224,773.341,1.0,605.457,775.047,1.0,629.763,833.829,1.0,600.506,811.545,1.0,558.368,828.281,0.996999979019165,518.616,842.516,1.0,475.852,867.649,1.0,445.899,881.445,0.9990000128746033,411.966,851.823,0.4180000126361847,357.029,914.842,0.968999981880188,342.083,908.505,0.75,300.434,882.926,0.8880000114440918,352.216,726.59,1.0,323.531,761.761,1.0
116,,,0.0,403.292,787.515,1.0,379.96,721.183,1.0,407.156,746.207,1.0,447.823,746.157,0.9990000128746033,486.021,728.124,1.0,524.288,699.476,1.0,549.815,664.014,1.0,575.632,640.503,1.0,629.325,582.213,1.0,641.327,504.524,1.0,626.625,427.153,0.9990000128746033,691.877,777.971,1.0,605.689,776.17,1.0,629.857,837.264,1.0,600.1,813.53,1.0,561.976,834.169,1.0,523.103,847.85,1.0,,,0.0,,,0.0,,,0.0,356.466,913.623,0.9929999709129333,306.932,885.49,0.875,300.385,882.419,0.7049999833106995,355.382,729.027,1.0,325.039,763.011,1.0
117,,,0.0,412.378,785.627,1.0,378.691,723.986,0.906000018119812,413.148,743.839,0.9990000128746033,450.669,739.619,0.996999979019165,494.543,727.862,0.9980000257492065,525.999,698.78,1.0,554.567,662.103,1.0,576.112,638.684,1.0,627.622,589.866,1.0,643.861,504.865,0.9800000190734863,626.103,427.218,1.0,693.293,778.868,1.0,606.309,776.573,1.0,628.365,842.602,1.0,598.307,815.36,1.0,558.543,835.235,0.9990000128746033,522.727,844.43,0.9909999966621399,,,0.0,,,0.0,,,0.0,363.831,909.179,0.9789999723434448,331.395,907.244,0.593999981880188,300.289,875.396,0.875,358.695,733.141,1.0,326.817,762.803,1.0
118,,,0.0,419.258,784.184,1.0,379.784,726.663,1.0,414.637,743.551,0.9990000128746033,452.763,738.789,0.9990000128746033,495.771,723.81,1.0,528.542,697.458,1.0,554.881,658.729,1.0,575.692,634.409,1.0,622.455,588.701,0.9990000128746033,644.003,504.933,0.9900000095367432,627.071,424.559,1.0,690.492,781.748,1.0,606.59,777.701,1.0,628.555,844.637,1.0,599.579,816.181,1.0,557.909,827.693,0.9990000128746033,529.155,846.473,0.9990000128746033,,,0.0,,,0.0,409.442,894.363,1.0,357.958,908.747,0.9390000104904175,331.857,906.216,0.9570000171661377,301.139,875.017,0.9419999718666077,360.414,741.958,0.9990000128746033,325.752,761.658,1.0
119,,,0.0,423.811,783.089,1.0,382.111,731.304,1.0,414.619,745.746,1.0,454.025,732.038,0.9990000128746033,495.847,713.934,0.9990000128746033,529.794,692.328,1.0,557.411,651.033,1.0,574.993,628.379,1.0,624.957,582.023,1.0,641.148,506.919,0.9990000128746033,620.637,427.661,0.996999979019165,682.972,788.532,1.0,606.978,780.761,1.0,628.319,846.122,1.0,601.409,818.583,1.0,563.216,827.805,0.9990000128746033,531.814,849.664,0.9980000257492065,,,0.0,456.231,875.735,0.9990000128746033,409.397,892.11,0.9879999756813049,371.407,907.781,0.9359999895095825,329.604,904.918,0.8289999961853027,307.096,875.351,0.953000009059906,358.989,748.043,0.9980000257492065,326.506,772.233,1.0
